timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1601652359112,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,667,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652359118,3,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1243,318,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652359122,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,514,0
1601652359636,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652359646,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652359660,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652359122,547,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,35716,2374,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652359624,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,0
1601652359637,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652359647,8,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652359656,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1243,344,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652359661,4,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,562,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652359666,3,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1299,318,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652359670,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,514,0
1601652360184,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652360195,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652360210,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652359670,549,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,35870,2499,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652360172,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,0
1601652360185,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652360195,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652360205,5,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1299,344,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652360210,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,687,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652360216,3,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1397,318,1,2,http://localhost:8080/service/guestbook,,3,UTF-8,1,0,home-pc,0,0
1601652360221,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,513,0
1601652360734,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652360745,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652360760,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,24,0
1601652360221,563,UC_02_sendComment,500,"Number of samples in transaction : 6, number of failing samples : 2",UC_02_sendComment 1-1,,false,,36842,2510,1,2,null,,0,ISO-8859-1,1,1,home-pc,0,2
1601652360722,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,0
1601652360735,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652360745,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652360755,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1416,344,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652360760,17,create_COMMENT_1,500,,UC_02_sendComment 1-1,text,false,Test failed: text expected to contain /OK/,1129,698,1,2,http://localhost:8080/service/guestbook,,17,UTF-8,1,1,home-pc,0,1
1601652360778,6,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Спасибо!'/,1397,318,1,2,http://localhost:8080/service/guestbook,,6,UTF-8,1,1,home-pc,0,1
1601652360802,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,515,0
1601652361317,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652361328,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652361342,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652360802,550,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36067,2494,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652361304,12,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,0
1601652361317,10,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,10,utf-8,1,0,home-pc,0,0
1601652361328,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652361338,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1397,344,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652361342,6,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,682,1,2,http://localhost:8080/service/guestbook,,6,UTF-8,1,0,home-pc,0,0
1601652361348,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1496,318,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652361353,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,514,0
1601652361867,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652361878,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652361892,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652361353,548,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36219,2368,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652361855,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,0
1601652361868,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652361878,8,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652361887,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1496,344,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652361892,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,556,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652361897,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1549,318,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652361902,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,513,0
1601652362416,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652362426,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,13,0
1601652362439,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652361902,546,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36359,2468,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652362403,12,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,0
1601652362416,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652362426,8,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,8,utf-8,1,0,home-pc,0,0
1601652362434,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1549,344,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652362439,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,656,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652362444,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1636,318,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652362450,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,512,0
1601652362963,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652362974,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,15,0
1601652362990,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652362450,549,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36526,2445,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652362950,12,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,12,utf-8,1,0,home-pc,0,0
1601652362963,10,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,10,utf-8,1,0,home-pc,0,0
1601652362974,10,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,10,utf-8,1,0,home-pc,0,0
1601652362984,5,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1636,344,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652362990,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,633,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652362995,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1716,318,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652363000,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652363011,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652363021,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,127,0
1601652363148,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652363000,159,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36738,2595,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652363001,10,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,9,utf-8,1,0,home-pc,0,0
1601652363012,8,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,8,utf-8,1,0,home-pc,0,0
1601652363021,19,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,18,utf-8,1,0,home-pc,0,0
1601652363040,108,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1716,344,1,2,http://localhost:8080/service/guestbook,,108,UTF-8,1,0,home-pc,0,0
1601652363149,6,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,783,1,2,http://localhost:8080/service/guestbook,,6,UTF-8,1,0,home-pc,0,0
1601652363155,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1848,318,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652363160,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,513,0
1601652363673,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652363684,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652363699,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652363160,548,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,36923,2368,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652363661,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,0
1601652363674,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652363684,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652363694,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1848,344,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652363699,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,556,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652363704,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,1901,318,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652363710,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,513,0
1601652364223,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,11,0
1601652364234,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652364249,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652363710,549,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,37075,2504,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652364211,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,11,utf-8,1,0,home-pc,0,0
1601652364224,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652364234,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652364244,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,1901,344,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652364249,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,692,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652364254,5,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,2000,318,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652364260,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,514,0
1601652364775,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
1601652364785,0,click_guestbook,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,14,0
1601652364799,0,create_COMMENT,200,"Number of samples in transaction : 2, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,10,0
1601652364260,548,UC_02_sendComment,200,"Number of samples in transaction : 6, number of failing samples : 0",UC_02_sendComment 1-1,,true,,37223,2358,1,2,null,,0,ISO-8859-1,1,0,home-pc,0,0
1601652364763,11,connect_to_server,200,,UC_02_sendComment 1-1,text,true,,22653,355,1,2,http://localhost:8080/,,10,utf-8,1,0,home-pc,0,0
1601652364775,9,click_clients,200,,UC_02_sendComment 1-1,text,true,,6135,400,1,2,http://localhost:8080/clients.html,,9,utf-8,1,0,home-pc,0,0
1601652364785,9,click_guestbook_1,200,,UC_02_sendComment 1-1,text,true,,4112,395,1,2,http://localhost:8080/guestbook.html,,9,utf-8,1,0,home-pc,0,0
1601652364794,4,click_guestbook_2,200,,UC_02_sendComment 1-1,text,true,,2000,344,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652364799,5,create_COMMENT_1,200,,UC_02_sendComment 1-1,text,true,,274,546,1,2,http://localhost:8080/service/guestbook,,5,UTF-8,1,0,home-pc,0,0
1601652364804,4,create_COMMENT_2,200,,UC_02_sendComment 1-1,text,true,,2049,318,1,2,http://localhost:8080/service/guestbook,,4,UTF-8,1,0,home-pc,0,0
1601652364810,0,connect_to_server,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,513,0
1601652365324,0,click_clients,200,"Number of samples in transaction : 1, number of failing samples : 0",,,true,,0,0,0,0,null,,0,ISO-8859-1,1,0,home-pc,9,0
